drug1_id,drug2_id,level
537,1388,Minor
537,1960,Minor
537,3124,Minor
537,3349,Minor
537,3934,Minor
537,4740,Minor
537,4829,Minor
537,5354,Minor
537,5554,Minor
537,5708,Minor
537,5822,Minor
537,6457,Minor
537,7195,Minor
537,7814,Minor
537,10254,Minor
543,578,Minor
543,581,Minor
543,610,Minor
543,672,Minor
543,687,Minor
543,729,Minor
543,842,Minor
543,866,Minor
543,1026,Minor
543,1514,Minor
543,1604,Minor
543,1968,Minor
543,2483,Minor
543,2555,Minor
543,3391,Minor
543,3485,Minor
543,3698,Minor
543,3934,Minor
543,4102,Minor
543,4177,Minor
543,4293,Minor
543,4430,Minor
543,5115,Minor
543,5354,Minor
543,6350,Minor
543,6518,Minor
543,6960,Minor
543,6990,Minor
543,7195,Minor
543,7468,Minor
543,7628,Minor
543,7899,Minor
543,9935,Minor
564,861,Minor
564,1028,Minor
564,1080,Minor
564,1960,Minor
564,3124,Minor
564,3349,Minor
564,3934,Minor
564,4740,Minor
564,5554,Minor
564,5708,Minor
564,7814,Minor
565,729,Minor
565,745,Minor
565,4752,Minor
565,7810,Minor
568,2310,Minor
568,2871,Minor
568,3650,Minor
568,4293,Minor
568,4740,Minor
568,5554,Minor
568,5708,Minor
568,6457,Minor
571,573,Minor
571,621,Minor
571,745,Minor
571,788,Minor
571,970,Minor
571,984,Minor
571,1289,Minor
571,1311,Minor
571,1388,Minor
571,1488,Minor
571,2260,Minor
571,2300,Minor
571,3349,Minor
571,3398,Minor
571,3923,Minor
571,4731,Minor
571,4752,Minor
571,4829,Minor
571,5206,Minor
571,5501,Minor
571,6960,Minor
571,9320,Minor
571,10205,Minor
571,10254,Minor
571,10377,Minor
573,687,Minor
573,690,Minor
573,729,Minor
573,745,Minor
573,996,Minor
573,1311,Minor
573,1388,Minor
573,1604,Minor
573,1933,Minor
573,2031,Minor
573,2363,Minor
573,2483,Minor
573,4430,Minor
573,4752,Minor
573,4755,Minor
573,5354,Minor
573,5812,Minor
573,6690,Minor
573,6723,Minor
573,7810,Minor
573,10254,Minor
575,866,Minor
575,1303,Minor
575,1311,Minor
575,3122,Minor
575,3669,Minor
575,4223,Minor
575,7628,Minor
575,9151,Minor
578,672,Minor
578,687,Minor
578,729,Minor
578,866,Minor
578,1311,Minor
578,1384,Minor
578,1387,Minor
578,1514,Minor
578,1527,Minor
578,1618,Minor
578,1960,Minor
578,2260,Minor
578,2296,Minor
578,2332,Minor
578,2588,Minor
578,3117,Minor
578,3122,Minor
578,3510,Minor
578,3698,Minor
578,3917,Minor
578,3922,Minor
578,3931,Minor
578,3934,Minor
578,4223,Minor
578,4314,Minor
578,4682,Minor
578,4741,Minor
578,4754,Minor
578,5115,Minor
578,5354,Minor
578,5530,Minor
578,5626,Minor
578,5715,Minor
578,6350,Minor
578,6627,Minor
578,7049,Minor
578,7071,Minor
578,7628,Minor
578,7738,Minor
578,8619,Minor
578,9035,Minor
578,9151,Minor
578,9353,Minor
578,9555,Minor
581,690,Minor
581,842,Minor
581,996,Minor
581,1024,Minor
581,1026,Minor
581,1233,Minor
581,1250,Minor
581,1392,Minor
581,1488,Minor
581,1514,Minor
581,1604,Minor
581,1933,Minor
581,1968,Minor
581,2025,Minor
581,2083,Minor
581,2149,Minor
581,2241,Minor
581,2483,Minor
581,3265,Minor
581,3485,Minor
581,3698,Minor
581,3910,Minor
581,3926,Minor
581,3930,Minor
581,4102,Minor
581,4177,Minor
581,4293,Minor
581,4430,Minor
581,4435,Minor
581,4557,Minor
581,4638,Minor
581,4740,Minor
581,4803,Minor
581,5206,Minor
581,5501,Minor
581,5631,Minor
581,5669,Minor
581,5822,Minor
581,6632,Minor
581,6647,Minor
581,6671,Minor
581,6690,Minor
581,6720,Minor
581,6990,Minor
581,7066,Minor
581,7086,Minor
581,7212,Minor
581,7226,Minor
581,7296,Minor
581,7459,Minor
581,7628,Minor
581,7798,Minor
581,7900,Minor
581,8285,Minor
581,8799,Minor
581,9114,Minor
581,9137,Minor
581,9180,Minor
581,10181,Minor
581,10256,Minor
602,720,Minor
602,1289,Minor
602,1311,Minor
602,2260,Minor
602,4222,Minor
602,4406,Minor
602,6166,Minor
602,9035,Minor
602,9320,Minor
604,996,Minor
604,1091,Minor
604,1527,Minor
604,5554,Minor
604,6669,Minor
604,6723,Minor
604,6815,Minor
608,1769,Minor
610,672,Minor
610,729,Minor
610,745,Minor
610,1233,Minor
610,1392,Minor
610,1604,Minor
610,2083,Minor
610,2171,Minor
610,3391,Minor
610,3917,Minor
610,4435,Minor
610,4638,Minor
610,4752,Minor
610,4808,Minor
610,5631,Minor
610,5669,Minor
610,6632,Minor
610,6690,Minor
610,6854,Minor
610,6989,Minor
610,6990,Minor
610,7195,Minor
610,7212,Minor
610,7226,Minor
610,7459,Minor
610,7468,Minor
610,7810,Minor
610,10254,Minor
617,1317,Minor
617,6420,Minor
617,7096,Minor
617,7814,Minor
617,8036,Minor
617,9422,Minor
621,745,Minor
621,3698,Minor
621,3759,Minor
621,7810,Minor
623,861,Minor
623,1028,Minor
623,1489,Minor
623,3124,Minor
623,3349,Minor
623,4740,Minor
623,5554,Minor
623,5708,Minor
623,6457,Minor
623,7195,Minor
623,7814,Minor
623,10254,Minor
656,745,Minor
656,866,Minor
656,1388,Minor
656,3122,Minor
656,4741,Minor
656,4752,Minor
656,4755,Minor
656,9555,Minor
656,10254,Minor
672,842,Minor
672,1233,Minor
672,1527,Minor
672,1968,Minor
672,2083,Minor
672,3910,Minor
672,3933,Minor
672,3934,Minor
672,3998,Minor
672,4435,Minor
672,4612,Minor
672,4638,Minor
672,5280,Minor
672,5631,Minor
672,6632,Minor
672,6636,Minor
672,6990,Minor
672,7029,Minor
672,7226,Minor
672,7899,Minor
672,9353,Minor
672,9555,Minor
675,4615,Minor
684,1317,Minor
684,1388,Minor
684,2031,Minor
684,3510,Minor
684,3515,Minor
684,4741,Minor
684,4752,Minor
684,4755,Minor
684,4808,Minor
684,6420,Minor
684,7096,Minor
684,7341,Minor
684,7814,Minor
684,8036,Minor
684,8666,Minor
684,9151,Minor
684,9422,Minor
684,10254,Minor
685,775,Minor
685,1132,Minor
685,1267,Minor
685,1371,Minor
685,1457,Minor
685,1458,Minor
685,1484,Minor
685,1960,Minor
685,2083,Minor
685,3117,Minor
685,3122,Minor
685,3510,Minor
685,3698,Minor
685,3975,Minor
685,4430,Moderate
685,4756,Minor
685,5129,Minor
685,5501,Moderate
685,5708,Minor
685,9330,Minor
685,9935,Minor
687,729,Minor
687,842,Moderate
687,996,Moderate
687,1026,Moderate
687,1080,Minor
687,1132,Moderate
687,1457,Moderate
687,1514,Moderate
687,1527,Moderate
687,1960,Moderate
687,2247,Moderate
687,2300,Minor
687,2332,Minor
687,2575,Moderate
687,2588,Moderate
687,2790,Minor
687,3117,Minor
687,3391,Minor
687,3761,Minor
687,3910,Minor
687,3922,Minor
687,3931,Minor
687,3933,Minor
687,3934,Minor
687,3998,Minor
687,4314,Minor
687,4612,Minor
687,4694,Minor
687,4754,Minor
687,4808,Minor
687,5354,Minor
687,5530,Minor
687,5626,Minor
687,5669,Minor
687,5708,Minor
687,6018,Minor
687,6457,Minor
687,6632,Minor
687,6636,Minor
687,7029,Minor
687,7296,Minor
687,7814,Minor
687,7899,Minor
687,9353,Minor
687,9526,Minor
687,10254,Minor
690,745,Minor
690,842,Minor
690,970,Minor
690,996,Minor
690,1289,Minor
690,1388,Minor
690,1488,Minor
690,1514,Minor
690,1527,Minor
690,2203,Minor
690,2483,Minor
690,3398,Minor
690,3485,Minor
690,3698,Minor
690,4102,Minor
690,4177,Minor
690,4293,Minor
690,4430,Minor
690,4752,Minor
690,4755,Minor
690,4808,Minor
690,5206,Minor
690,5501,Minor
690,5554,Minor
690,5669,Minor
690,5812,Minor
690,6690,Minor
690,6723,Minor
690,7212,Minor
690,7628,Minor
690,10205,Minor
690,10254,Minor
708,1080,Minor
708,1744,Minor
708,2109,Minor
708,3050,Minor
708,5708,Minor
708,7814,Minor
720,745,Minor
720,1769,Minor
720,3616,Minor
720,4740,Minor
720,5554,Minor
720,5708,Minor
720,7341,Minor
720,8675,Minor
720,9330,Minor
729,745,Minor
729,842,Minor
729,970,Minor
729,996,Minor
729,1080,Minor
729,1234,Minor
729,1258,Minor
729,1259,Minor
729,1384,Minor
729,1388,Minor
729,1457,Minor
729,1514,Minor
729,1527,Minor
729,1769,Minor
729,1960,Minor
729,2031,Minor
729,2153,Minor
729,2300,Minor
729,2332,Minor
729,2363,Minor
729,2483,Minor
729,2494,Minor
729,2526,Minor
729,2588,Minor
729,2642,Minor
729,2790,Minor
729,3141,Minor
729,3391,Minor
729,3398,Minor
729,3502,Minor
729,3616,Minor
729,3910,Minor
729,3927,Minor
729,3930,Minor
729,3931,Minor
729,3933,Minor
729,3934,Minor
729,4430,Minor
729,4612,Minor
729,4740,Minor
729,4752,Minor
729,4754,Minor
729,4755,Minor
729,4808,Minor
729,5354,Minor
729,5530,Minor
729,5554,Minor
729,5626,Minor
729,5822,Minor
729,6420,Minor
729,6632,Minor
729,6690,Minor
729,6724,Minor
729,6989,Minor
729,7195,Minor
729,7296,Minor
729,7341,Minor
729,7468,Minor
729,7626,Minor
729,8036,Minor
729,8051,Minor
729,8619,Minor
729,8625,Minor
729,8845,Minor
729,10254,Minor
745,788,Minor
745,903,Minor
745,970,Minor
745,996,Minor
745,999,Minor
745,1234,Minor
745,1258,Minor
745,1311,Minor
745,1317,Minor
745,1489,Minor
745,1527,Minor
745,1560,Minor
745,1567,Minor
745,1586,Minor
745,1604,Minor
745,1769,Minor
745,1933,Minor
745,2031,Minor
745,2119,Minor
745,2153,Minor
745,2186,Minor
745,2210,Minor
745,2300,Minor
745,2363,Minor
745,2483,Minor
745,2526,Minor
745,2588,Minor
745,2615,Minor
745,2642,Minor
745,2790,Minor
745,3391,Minor
745,3502,Minor
745,3512,Minor
745,3616,Minor
745,3910,Minor
745,3922,Minor
745,3930,Minor
745,4430,Minor
745,4694,Minor
745,4755,Minor
745,5554,Minor
745,5615,Minor
745,5812,Minor
745,5822,Minor
745,5996,Minor
745,6420,Minor
745,6690,Minor
745,6723,Minor
745,7041,Minor
745,7071,Minor
745,7195,Minor
745,7626,Minor
745,7639,Minor
745,7738,Minor
745,8029,Minor
745,8051,Minor
745,8446,Minor
745,8874,Minor
745,9524,Minor
745,10209,Minor
745,10210,Minor
745,10254,Minor
745,10279,Minor
775,1458,Minor
775,1484,Minor
775,1960,Minor
775,5129,Minor
775,7066,Minor
775,9320,Minor
788,889,Minor
788,1080,Minor
788,1320,Minor
788,1527,Minor
788,1532,Minor
788,2247,Minor
788,3515,Minor
788,3698,Minor
788,3759,Minor
788,4755,Minor
788,5554,Minor
788,10254,Minor
820,1384,Minor
842,866,Minor
842,996,Minor
842,1024,Minor
842,1026,Minor
842,1233,Minor
842,1250,Minor
842,1303,Minor
842,1311,Minor
842,1384,Minor
842,1387,Minor
842,1392,Minor
842,1488,Minor
842,1514,Minor
842,1527,Minor
842,1604,Minor
842,1618,Minor
842,1933,Minor
842,1960,Minor
842,1968,Minor
842,2025,Minor
842,2083,Minor
842,2149,Minor
842,2241,Minor
842,2296,Minor
842,2332,Minor
842,3117,Minor
842,3122,Minor
842,3510,Minor
842,3698,Minor
842,3917,Minor
842,3922,Minor
842,3931,Minor
842,4223,Minor
842,4314,Minor
842,4435,Minor
842,4557,Minor
842,4638,Minor
842,4682,Minor
842,4740,Minor
842,4741,Minor
842,4754,Minor
842,4803,Minor
842,4808,Minor
842,5115,Minor
842,5206,Minor
842,5354,Minor
842,5530,Minor
842,5626,Minor
842,5669,Minor
842,5715,Minor
842,6350,Minor
842,6627,Minor
842,6632,Minor
842,6636,Minor
842,6647,Minor
842,6671,Minor
842,6690,Minor
842,6720,Minor
842,6990,Minor
842,7049,Minor
842,7066,Minor
842,7071,Minor
842,7086,Minor
842,7212,Minor
842,7226,Minor
842,7296,Minor
842,7459,Minor
842,7628,Minor
842,7690,Minor
842,7738,Minor
842,7900,Minor
842,8285,Minor
842,8619,Minor
842,9035,Minor
842,9151,Minor
842,9353,Minor
842,9555,Minor
842,10181,Minor
854,1317,Minor
854,7096,Minor
854,7814,Minor
854,8036,Minor
854,9422,Minor
861,4361,Minor
861,7798,Minor
861,9137,Minor
866,970,Minor
866,1080,Minor
866,1376,Minor
866,1489,Minor
866,1527,Minor
866,1618,Minor
866,2153,Minor
866,2588,Minor
866,2790,Minor
866,3122,Minor
866,3131,Minor
866,3391,Minor
866,3398,Minor
866,3880,Minor
866,3921,Minor
866,3927,Minor
866,3933,Minor
866,3934,Minor
866,4612,Minor
866,4682,Minor
866,5306,Minor
866,5530,Minor
866,5715,Minor
866,6690,Minor
866,6993,Minor
866,7195,Minor
866,7626,Minor
866,7899,Minor
866,8694,Minor
866,8845,Minor
866,9206,Minor
866,9555,Minor
866,10210,Minor
889,1311,Minor
889,1388,Minor
889,2260,Minor
889,2300,Minor
889,3349,Minor
889,3923,Minor
889,4829,Minor
889,5708,Minor
903,1527,Minor
903,2260,Minor
903,2363,Minor
903,4615,Minor
903,10254,Minor
917,1018,Minor
917,5554,Minor
917,10254,Minor
920,1000,Minor
920,1204,Minor
920,1270,Minor
920,1527,Minor
920,2260,Minor
920,3398,Minor
920,4615,Minor
920,5354,Minor
920,6989,Minor
920,7626,Minor
920,10254,Minor
955,8297,Minor
970,996,Minor
970,1234,Minor
970,1248,Minor
970,1311,Minor
970,1388,Minor
970,1604,Minor
970,1933,Minor
970,1968,Minor
970,2031,Minor
970,2363,Minor
970,2483,Minor
970,3050,Minor
970,4430,Minor
970,4752,Minor
970,4755,Minor
970,5554,Minor
970,6632,Minor
970,6690,Minor
970,6832,Minor
970,7468,Minor
970,7810,Minor
970,10254,Minor
984,1258,Minor
984,1311,Minor
984,1488,Minor
984,1840,Minor
984,1960,Minor
984,2031,Minor
984,2247,Minor
984,2363,Minor
984,2555,Minor
984,2614,Minor
984,2871,Minor
984,3502,Minor
984,3512,Minor
984,4435,Minor
984,4694,Minor
984,4740,Minor
984,4803,Minor
984,5554,Minor
984,6209,Minor
984,6720,Minor
984,8029,Minor
984,8799,Minor
984,10091,Minor
996,1234,Minor
996,1289,Minor
996,1387,Minor
996,1388,Minor
996,1488,Minor
996,1514,Minor
996,1604,Minor
996,2203,Minor
996,2483,Minor
996,2871,Minor
996,3398,Minor
996,3485,Minor
996,3698,Minor
996,3975,Minor
996,4102,Minor
996,4177,Minor
996,4293,Minor
996,4430,Minor
996,4731,Minor
996,4741,Minor
996,4752,Minor
996,4755,Minor
996,4808,Minor
996,4986,Minor
996,5206,Minor
996,5501,Minor
996,5554,Minor
996,6350,Minor
996,6690,Minor
996,6723,Minor
996,6724,Minor
996,7212,Minor
996,7468,Minor
996,7628,Minor
996,7810,Minor
996,9151,Minor
996,9180,Minor
996,9524,Minor
996,10205,Minor
996,10254,Minor
999,2871,Minor
999,4293,Minor
999,4740,Minor
999,5554,Minor
999,5708,Minor
999,6457,Minor
1000,1234,Minor
1000,2494,Minor
1000,2642,Minor
1000,3141,Minor
1018,1479,Minor
1018,1484,Minor
1018,1489,Minor
1018,5615,Minor
1018,5626,Minor
1018,7341,Minor
1018,9035,Minor
1018,9442,Minor
1019,1350,Minor
1019,2303,Minor
1019,3398,Minor
1019,6960,Minor
1019,7468,Minor
1024,1514,Minor
1024,2483,Minor
1024,3485,Minor
1024,4177,Minor
1024,4293,Minor
1024,4430,Minor
1024,7096,Minor
1024,7738,Minor
1024,9035,Minor
1026,1233,Minor
1026,1388,Minor
1026,1514,Minor
1026,1527,Minor
1026,2083,Minor
1026,2203,Minor
1026,2483,Minor
1026,3398,Minor
1026,3485,Minor
1026,3698,Minor
1026,4102,Minor
1026,4177,Minor
1026,4293,Minor
1026,4430,Minor
1026,4435,Minor
1026,4638,Minor
1026,4755,Minor
1026,4808,Minor
1026,5554,Minor
1026,5631,Minor
1026,5669,Minor
1026,6632,Minor
1026,6990,Minor
1026,7195,Minor
1026,7226,Minor
1026,7628,Minor
1026,10254,Minor
1028,4361,Minor
1028,5501,Minor
1028,5708,Minor
1028,7798,Minor
1028,9137,Minor
1080,1234,Minor
1080,1248,Minor
1080,1270,Minor
1080,1317,Minor
1080,1387,Minor
1080,1388,Minor
1080,1514,Minor
1080,1560,Minor
1080,1567,Minor
1080,1604,Minor
1080,1744,Minor
1080,1960,Minor
1080,1968,Minor
1080,2109,Minor
1080,2186,Minor
1080,2260,Minor
1080,2296,Minor
1080,2300,Minor
1080,3050,Minor
1080,3131,Minor
1080,3398,Minor
1080,4361,Minor
1080,4731,Minor
1080,4754,Minor
1080,4808,Minor
1080,5115,Minor
1080,5354,Minor
1080,5554,Minor
1080,5708,Minor
1080,5812,Minor
1080,6350,Minor
1080,6627,Minor
1080,6632,Minor
1080,6690,Minor
1080,6832,Minor
1080,6960,Minor
1080,7096,Minor
1080,7468,Minor
1080,7666,Minor
1080,7798,Minor
1080,7814,Minor
1080,8036,Minor
1080,9137,Minor
1080,9422,Minor
1080,9931,Minor
1080,10254,Minor
1080,10256,Minor
1091,5554,Minor
1091,7195,Minor
1106,7195,Minor
1132,1387,Minor
1132,1514,Minor
1132,1960,Minor
1132,2296,Minor
1132,3510,Minor
1132,3698,Minor
1132,3921,Minor
1132,3922,Minor
1132,4754,Minor
1132,5115,Minor
1132,5129,Minor
1132,5354,Minor
1132,6627,Minor
1202,1311,Minor
1202,1479,Minor
1202,1618,Minor
1202,2332,Minor
1202,4223,Minor
1202,4314,Minor
1202,5354,Minor
1202,5715,Minor
1202,7071,Minor
1202,7628,Minor
1202,8619,Minor
1202,9151,Minor
1202,9442,Minor
1204,1234,Minor
1204,2494,Minor
1204,2642,Minor
1204,3141,Minor
1219,7100,Minor
1219,8647,Minor
1219,8799,Minor
1233,1514,Minor
1233,1968,Minor
1233,2483,Minor
1233,3037,Minor
1233,3485,Minor
1233,3698,Minor
1233,3880,Minor
1233,4102,Minor
1233,4177,Minor
1233,4293,Minor
1233,4430,Minor
1233,6518,Minor
1233,6990,Minor
1233,7195,Minor
1233,7468,Minor
1233,7628,Minor
1233,9935,Minor
1234,1248,Minor
1234,1388,Minor
1234,1489,Minor
1234,1527,Minor
1234,2260,Minor
1234,3131,Minor
1234,4615,Minor
1234,4752,Minor
1234,4755,Minor
1234,6690,Minor
1234,6989,Minor
1234,7195,Minor
1234,7212,Minor
1234,7468,Minor
1234,7626,Minor
1234,7810,Minor
1234,8845,Minor
1234,10254,Minor
1248,2526,Minor
1248,2642,Minor
1248,5554,Minor
1248,5669,Minor
1248,5670,Minor
1248,6690,Minor
1248,7195,Minor
1248,7468,Minor
1248,7626,Minor
1248,8845,Minor
1248,10210,Minor
1250,1514,Minor
1250,2483,Minor
1250,3485,Minor
1250,3698,Minor
1250,3930,Minor
1250,4102,Minor
1250,4177,Minor
1250,4293,Minor
1250,4430,Minor
1250,5822,Minor
1250,7628,Minor
1250,8799,Minor
1253,2186,Minor
1253,5822,Minor
1253,7690,Minor
1253,9180,Minor
1258,3117,Minor
1258,3510,Minor
1258,4731,Minor
1258,4752,Minor
1258,6690,Minor
1258,6723,Minor
1258,6960,Minor
1258,7212,Minor
1258,7810,Minor
1259,1311,Minor
1259,1388,Minor
1259,1479,Minor
1259,1618,Minor
1259,2171,Minor
1259,2332,Minor
1259,4223,Minor
1259,4314,Minor
1259,4612,Minor
1259,4755,Minor
1259,5354,Minor
1259,5715,Minor
1259,6723,Minor
1259,7071,Minor
1259,7628,Minor
1259,7899,Minor
1259,8619,Minor
1259,9151,Minor
1259,9442,Minor
1259,10254,Minor
1266,3124,Minor
1266,3515,Minor
1267,1458,Minor
1267,1484,Minor
1267,1960,Minor
1267,4430,Minor
1267,5129,Minor
1267,7066,Minor
1267,9320,Minor
1270,2575,Minor
1270,3698,Minor
1270,3759,Minor
1270,5631,Minor
1270,7066,Minor
1271,1317,Minor
1271,2171,Minor
1271,4553,Minor
1289,1604,Minor
1289,1933,Minor
1289,2031,Minor
1289,2363,Minor
1289,3515,Minor
1289,6690,Minor
1303,1376,Minor
1303,3122,Minor
1303,3880,Minor
1303,3910,Minor
1303,3934,Minor
1303,4293,Minor
1303,5306,Minor
1303,7096,Minor
1303,9206,Minor
1308,1769,Minor
1311,1376,Minor
1311,1488,Minor
1311,1527,Minor
1311,1547,Minor
1311,1618,Minor
1311,2031,Minor
1311,2171,Minor
1311,2260,Minor
1311,2332,Minor
1311,2363,Minor
1311,2588,Minor
1311,3398,Minor
1311,3513,Minor
1311,3515,Minor
1311,3910,Minor
1311,3922,Minor
1311,3926,Minor
1311,3927,Minor
1311,3933,Minor
1311,3934,Minor
1311,4314,Minor
1311,4612,Minor
1311,4682,Minor
1311,4731,Minor
1311,4741,Minor
1311,4752,Minor
1311,4808,Minor
1311,5050,Minor
1311,5206,Minor
1311,5280,Minor
1311,5306,Minor
1311,5501,Minor
1311,5530,Minor
1311,5669,Minor
1311,5715,Minor
1311,6636,Minor
1311,6690,Minor
1311,6724,Minor
1311,6808,Minor
1311,6850,Minor
1311,6864,Minor
1311,6960,Minor
1311,7029,Minor
1311,7047,Minor
1311,7052,Minor
1311,7071,Minor
1311,7212,Minor
1311,7459,Minor
1311,7463,Minor
1311,7628,Minor
1311,7899,Minor
1311,8051,Minor
1311,8619,Minor
1311,9151,Minor
1311,9206,Minor
1311,9320,Minor
1311,10091,Minor
1311,10254,Minor
1311,10377,Minor
1317,1744,Minor
1317,1769,Minor
1317,1960,Minor
1317,2109,Minor
1317,2871,Minor
1317,3050,Minor
1317,3616,Minor
1317,3898,Minor
1317,3939,Minor
1317,4740,Minor
1317,5178,Minor
1317,5282,Minor
1317,5403,Minor
1317,5501,Minor
1317,5708,Minor
1317,5822,Minor
1317,7249,Minor
1317,7341,Minor
1317,7814,Minor
1317,8152,Minor
1317,8620,Minor
1317,9524,Minor
1317,9931,Minor
1317,10256,Minor
1320,1388,Minor
1320,2300,Minor
1320,4829,Minor
1325,4694,Minor
1325,5669,Minor
1325,6723,Minor
1325,6832,Minor
1326,1388,Minor
1327,1388,Minor
1350,4808,Minor
1350,7195,Minor
1371,1457,Minor
1371,1458,Minor
1371,1484,Minor
1371,2247,Minor
1371,2871,Minor
1371,3117,Minor
1371,3912,Minor
1371,4694,Minor
1371,4755,Minor
1371,4756,Minor
1371,5129,Minor
1371,5669,Minor
1371,5812,Minor
1371,6723,Minor
1371,6832,Minor
1371,7170,Minor
1371,7249,Minor
1371,7690,Minor
1376,1479,Minor
1376,1618,Minor
1376,2332,Minor
1376,3122,Minor
1376,3669,Minor
1376,4223,Minor
1376,4314,Minor
1376,4741,Minor
1376,5354,Minor
1376,5715,Minor
1376,7071,Minor
1376,7628,Minor
1376,8619,Minor
1376,9151,Minor
1376,9442,Minor
1376,9555,Minor
1382,1388,Minor
1384,2031,Minor
1384,2171,Minor
1384,3265,Minor
1384,3398,Minor
1384,3927,Minor
1384,4612,Minor
1384,4741,Minor
1384,4808,Minor
1384,5050,Minor
1384,5501,Minor
1384,5530,Minor
1384,5708,Minor
1384,6636,Minor
1384,6808,Minor
1384,7341,Minor
1384,7810,Minor
1384,8266,Minor
1384,8290,Minor
1384,8666,Minor
1384,9186,Minor
1384,10254,Minor
1387,1527,Minor
1387,3117,Minor
1387,3761,Minor
1387,3910,Minor
1387,3933,Minor
1387,3934,Minor
1387,3998,Minor
1387,4612,Minor
1387,5708,Minor
1387,6636,Minor
1387,7029,Minor
1387,7814,Minor
1387,7899,Minor
1387,9353,Minor
1387,9526,Minor
1388,1479,Minor
1388,1488,Minor
1388,1514,Minor
1388,1527,Minor
1388,1532,Minor
1388,1604,Minor
1388,1769,Minor
1388,1933,Minor
1388,1960,Minor
1388,2247,Minor
1388,2296,Minor
1388,2332,Minor
1388,2526,Minor
1388,2588,Minor
1388,2642,Minor
1388,2790,Minor
1388,2871,Minor
1388,2917,Minor
1388,3050,Minor
1388,3398,Minor
1388,3502,Minor
1388,3616,Minor
1388,3910,Minor
1388,3922,Minor
1388,3930,Minor
1388,3931,Minor
1388,3934,Minor
1388,3975,Minor
1388,4430,Minor
1388,4435,Minor
1388,4612,Minor
1388,4638,Minor
1388,4682,Minor
1388,4740,Minor
1388,4754,Minor
1388,4803,Minor
1388,4808,Minor
1388,5554,Minor
1388,5669,Minor
1388,6146,Minor
1388,6420,Minor
1388,6632,Minor
1388,6690,Minor
1388,6720,Minor
1388,6724,Minor
1388,6808,Minor
1388,6832,Minor
1388,7047,Minor
1388,7052,Minor
1388,7071,Minor
1388,7212,Minor
1388,7468,Minor
1388,7798,Minor
1388,7810,Minor
1388,7814,Minor
1388,7869,Minor
1388,7899,Minor
1388,8051,Minor
1388,8571,Minor
1388,8619,Minor
1388,8625,Minor
1388,8799,Minor
1388,9137,Minor
1388,9151,Minor
1388,9180,Minor
1388,10254,Minor
1388,10256,Minor
1392,1514,Minor
1392,1960,Minor
1392,2332,Minor
1392,3485,Minor
1392,4293,Minor
1392,5669,Minor
1392,6990,Minor
1457,1458,Minor
1457,1484,Minor
1457,1527,Minor
1457,1888,Minor
1457,2083,Minor
1457,3117,Minor
1457,3510,Minor
